C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/17/2015,20:00:00,REGULAR,0005223622,0030691100                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,00:00:00,REGULAR,0005224023,0030692064                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,04:00:00,REGULAR,0005224093,0030692179                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,08:00:00,REGULAR,0005224130,0030692792                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,12:00:00,REGULAR,0005224180,0030694467                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,16:00:00,REGULAR,0005224348,0030696109                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/18/2015,20:00:00,REGULAR,0005224947,0030698099                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,00:00:00,REGULAR,0005225338,0030698949                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,04:00:00,REGULAR,0005225396,0030699086                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,08:00:00,REGULAR,0005225421,0030699689                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,12:00:00,REGULAR,0005225483,0030701210                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,16:00:00,REGULAR,0005225656,0030702772                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/19/2015,20:00:00,REGULAR,0005226176,0030704948                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,00:00:00,REGULAR,0005226574,0030705901                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,04:00:00,REGULAR,0005226651,0030706009                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,08:00:00,REGULAR,0005226677,0030706613                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,12:00:00,REGULAR,0005226729,0030708284                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,16:00:00,REGULAR,0005226940,0030709751                                          
A013,R081,01-00-00,49 ST-7 AVE,NQR,BMT,03/20/2015,20:00:00,REGULAR,0005227450,0030711755                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,00:00:00,REGULAR,0002810212,0003253954                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,04:00:00,REGULAR,0002810398,0003254019                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,08:00:00,REGULAR,0002810442,0003254066                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,12:00:00,REGULAR,0002810594,0003254206                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,16:00:00,REGULAR,0002810889,0003254537                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/14/2015,20:00:00,REGULAR,0002811343,0003255026                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,00:00:00,REGULAR,0002811811,0003255262                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,04:00:00,REGULAR,0002811972,0003255355                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,08:00:00,REGULAR,0002812029,0003255391                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,12:00:00,REGULAR,0002812138,0003255617                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,16:00:00,REGULAR,0002812407,0003255997                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/15/2015,20:00:00,REGULAR,0002812884,0003256432                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,00:00:00,REGULAR,0002813244,0003256597                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,04:00:00,REGULAR,0002813326,0003256622                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,08:00:00,REGULAR,0002813378,0003256856                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,12:00:00,REGULAR,0002813529,0003257511                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,16:00:00,REGULAR,0002813936,0003257951                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/16/2015,20:00:00,REGULAR,0002815258,0003258496                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,00:00:00,REGULAR,0002815770,0003258756                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,04:00:00,REGULAR,0002815860,0003258778                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,08:00:00,REGULAR,0002815894,0003258976                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,12:00:00,REGULAR,0002816064,0003259700                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,16:00:00,REGULAR,0002816513,0003260125                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/17/2015,20:00:00,REGULAR,0002817737,0003260852                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,00:00:00,REGULAR,0002818468,0003261055                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,04:00:00,REGULAR,0002818595,0003261087                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,08:00:00,REGULAR,0002818648,0003261339                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,12:00:00,REGULAR,0002818826,0003262117                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,16:00:00,REGULAR,0002819251,0003262534                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/18/2015,20:00:00,REGULAR,0002820507,0003263121                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,00:00:00,REGULAR,0002821186,0003263355                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,04:00:00,REGULAR,0002821302,0003263381                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,08:00:00,REGULAR,0002821358,0003263606                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,12:00:00,REGULAR,0002821545,0003264330                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,16:00:00,REGULAR,0002821992,0003264731                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/19/2015,20:00:00,REGULAR,0002823174,0003265389                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,00:00:00,REGULAR,0002823889,0003265648                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,04:00:00,REGULAR,0002824007,0003265676                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,08:00:00,REGULAR,0002824047,0003265912                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,12:00:00,REGULAR,0002824202,0003266612                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,16:00:00,REGULAR,0002824716,0003267049                                          
A013,R081,01-03-00,49 ST-7 AVE,NQR,BMT,03/20/2015,20:00:00,REGULAR,0002825792,0003267708                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,00:00:00,REGULAR,0003681094,0001963987                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,04:00:00,REGULAR,0003681300,0001964024                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,08:00:00,REGULAR,0003681341,0001964059                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,12:00:00,REGULAR,0003681463,0001964138                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,16:00:00,REGULAR,0003681789,0001964308                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/14/2015,20:00:00,REGULAR,0003682273,0001964496                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,00:00:00,REGULAR,0003682758,0001964585                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,04:00:00,REGULAR,0003682944,0001964618                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,08:00:00,REGULAR,0003683007,0001964643                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,12:00:00,REGULAR,0003683127,0001964748                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,16:00:00,REGULAR,0003683461,0001964911                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/15/2015,20:00:00,REGULAR,0003683960,0001965097                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,00:00:00,REGULAR,0003684320,0001965178                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,04:00:00,REGULAR,0003684398,0001965192                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,08:00:00,REGULAR,0003684430,0001965369                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,12:00:00,REGULAR,0003684625,0001965844                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,16:00:00,REGULAR,0003685050,0001966017                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/16/2015,20:00:00,REGULAR,0003686452,0001966270                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,00:00:00,REGULAR,0003686985,0001966378                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,04:00:00,REGULAR,0003687092,0001966386                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,08:00:00,REGULAR,0003687145,0001966626                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,12:00:00,REGULAR,0003687405,0001967142                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,16:00:00,REGULAR,0003687899,0001967337                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/17/2015,20:00:00,REGULAR,0003689295,0001967652                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,00:00:00,REGULAR,0003690017,0001967784                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,04:00:00,REGULAR,0003690096,0001967804                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,08:00:00,REGULAR,0003690147,0001967964                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,12:00:00,REGULAR,0003690369,0001968521                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,16:00:00,REGULAR,0003690835,0001968751                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/18/2015,20:00:00,REGULAR,0003692194,0001969044                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,00:00:00,REGULAR,0003692873,0001969152                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,04:00:00,REGULAR,0003692961,0001969163                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,08:00:00,REGULAR,0003693007,0001969320                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,12:00:00,REGULAR,0003693241,0001969813                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,16:00:00,REGULAR,0003693671,0001970010                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/19/2015,20:00:00,REGULAR,0003695046,0001970304                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,00:00:00,REGULAR,0003695782,0001970419                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,04:00:00,REGULAR,0003695884,0001970430                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,08:00:00,REGULAR,0003695917,0001970574                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,12:00:00,REGULAR,0003696129,0001971022                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,16:00:00,REGULAR,0003696652,0001971265                                          
A013,R081,01-03-01,49 ST-7 AVE,NQR,BMT,03/20/2015,20:00:00,REGULAR,0003697913,0001971564                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,00:00:00,REGULAR,0002542780,0001156644                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,04:00:00,REGULAR,0002542994,0001156672                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,08:00:00,REGULAR,0002543030,0001156742                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,12:00:00,REGULAR,0002543215,0001156886                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,16:00:00,REGULAR,0002543599,0001157084                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/14/2015,20:00:00,REGULAR,0002544234,0001157253                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,00:00:00,REGULAR,0002544771,0001157358                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,04:00:00,REGULAR,0002544952,0001157380                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,08:00:00,REGULAR,0002545002,0001157409                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,12:00:00,REGULAR,0002545232,0001157579                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,16:00:00,REGULAR,0002545669,0001157779                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/15/2015,20:00:00,REGULAR,0002546362,0001157934                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,00:00:00,REGULAR,0002546800,0001158005                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,04:00:00,REGULAR,0002546872,0001158014                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,08:00:00,REGULAR,0002546943,0001158235                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,12:00:00,REGULAR,0002547246,0001158813                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,16:00:00,REGULAR,0002547840,0001159038                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/16/2015,20:00:00,REGULAR,0002549177,0001159250                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/17/2015,00:00:00,REGULAR,0002549801,0001159337                                          
A013,R081,01-03-02,49 ST-7 AVE,NQR,BMT,03/17/2015,04:00:00,REGULAR,0002549866,0001159359                                          
